model,source,task,ctx,trial_or_sample,policy,budget,ground_truth,prediction,f1,em,rouge_l,contains,llm_judge_score,llm_judge_reason,judge_label,judge_source
BioMistral-7B,bio_lb,medalpaca_medqa,4096,10,KiaOmni_Gaussian,128,['C: Glycosaminoglycan accumulation in the orbit'],B,0.0,0.0,0.0,0.0,,,HALLUCINATED,llm
BioMistral-7B,bio_lb,medalpaca_medqa,4096,10,KiaOmni_Gaussian,512,['C: Glycosaminoglycan accumulation in the orbit'],C: Glycosaminoglycan accumulation in the orbit,1.0,1.0,1.0,1.0,,,CORRECT,auto
BioMistral-7B,bio_lb,medalpaca_medqa,4096,10,KiaOmni_AnchorExp,96,['C: Glycosaminoglycan accumulation in the orbit'],B,0.0,0.0,0.0,0.0,,,HALLUCINATED,llm
BioMistral-7B,bio_lb,medalpaca_medqa,4096,10,KiaOmni_AnchorExp,128,['C: Glycosaminoglycan accumulation in the orbit'],B,0.0,0.0,0.0,0.0,,,HALLUCINATED,llm
BioMistral-7B,bio_lb,medalpaca_medqa,4096,10,KiaOmni_AnchorExp,512,['C: Glycosaminoglycan accumulation in the orbit'],C: Glycosaminoglycan accumulation in the orbit,1.0,1.0,1.0,1.0,,,CORRECT,auto
BioMistral-7B,bio_lb,medalpaca_medqa,4096,10,KiaOmni_Scissorhands,96,['C: Glycosaminoglycan accumulation in the orbit'],D. Infection of the orbital contents,0.0,0.0,0.0,0.0,,,HALLUCINATED,llm
BioMistral-7B,bio_lb,medalpaca_medqa,4096,10,KiaOmni_Scissorhands,128,['C: Glycosaminoglycan accumulation in the orbit'],D,0.0,0.0,0.0,0.0,,,HALLUCINATED,llm
BioMistral-7B,bio_lb,medalpaca_medqa,4096,10,KiaOmni_Scissorhands,512,['C: Glycosaminoglycan accumulation in the orbit'],C: Glycosaminoglycan accumulation in the orbit,1.0,1.0,1.0,1.0,,,CORRECT,auto
BioMistral-7B,bio_lb,medalpaca_medqa,4096,11,FullContext,96,['D: Blockade of presynaptic acetylcholine release at the neuromuscular junction'],A,0.0,0.0,0.0,0.0,,,HALLUCINATED,llm
BioMistral-7B,bio_lb,medalpaca_medqa,4096,11,FullContext,128,['D: Blockade of presynaptic acetylcholine release at the neuromuscular junction'],A,0.0,0.0,0.0,0.0,,,HALLUCINATED,llm
BioMistral-7B,bio_lb,medalpaca_medqa,4096,11,FullContext,512,['D: Blockade of presynaptic acetylcholine release at the neuromuscular junction'],A,0.0,0.0,0.0,0.0,,,HALLUCINATED,llm
BioMistral-7B,bio_lb,medalpaca_medqa,4096,11,BlockSal,96,['D: Blockade of presynaptic acetylcholine release at the neuromuscular junction'],B. Autoantibodies againstylchine release at the neuromuscular junction,0.5,0.0,0.5,0.0,,,HALLUCINATED,llm
BioMistral-7B,bio_lb,medalpaca_medqa,4096,11,BlockSal,128,['D: Blockade of presynaptic acetylcholine release at the neuromuscular junction'],E,0.0,0.0,0.0,0.0,,,HALLUCINATED,llm
BioMistral-7B,bio_lb,medalpaca_medqa,4096,11,BlockSal,512,['D: Blockade of presynaptic acetylcholine release at the neuromuscular junction'],A,0.0,0.0,0.0,0.0,,,HALLUCINATED,llm
BioMistral-7B,bio_lb,medalpaca_medqa,4096,11,SnapKV,96,['D: Blockade of presynaptic acetylcholine release at the neuromuscular junction'],E: 'Lower motor neuron destruction in the anterior horn',0.0,0.0,0.0,0.0,,,HALLUCINATED,llm
BioMistral-7B,bio_lb,medalpaca_medqa,4096,11,SnapKV,128,['D: Blockade of presynaptic acetylcholine release at the neuromuscular junction'],E: 'Lower motor neuron destruction in the anterior horn',0.0,0.0,0.0,0.0,,,HALLUCINATED,llm
BioMistral-7B,bio_lb,medalpaca_medqa,4096,11,SnapKV,512,['D: Blockade of presynaptic acetylcholine release at the neuromuscular junction'],A,0.0,0.0,0.0,0.0,,,HALLUCINATED,llm
BioMistral-7B,bio_lb,medalpaca_medqa,4096,11,AdaSnapKV,96,['D: Blockade of presynaptic acetylcholine release at the neuromuscular junction'],D: Blockaptylcholine release at the neuromuscular junction,0.6666666666666666,0.0,0.6666666666666667,0.0,,,HALLUCINATED,llm
BioMistral-7B,bio_lb,medalpaca_medqa,4096,11,AdaSnapKV,128,['D: Blockade of presynaptic acetylcholine release at the neuromuscular junction'],D: Blockade ofaptylcholine release at the neuromuscular junction,0.75,0.0,0.75,0.0,,,HALLUCINATED,llm
BioMistral-7B,bio_lb,medalpaca_medqa,4096,11,AdaSnapKV,512,['D: Blockade of presynaptic acetylcholine release at the neuromuscular junction'],A,0.0,0.0,0.0,0.0,,,HALLUCINATED,llm
BioMistral-7B,bio_lb,medalpaca_medqa,4096,11,H2O,96,['D: Blockade of presynaptic acetylcholine release at the neuromuscular junction'],B. od,0.0,0.0,0.0,0.0,,,HALLUCINATED,llm
BioMistral-7B,bio_lb,medalpaca_medqa,4096,11,H2O,128,['D: Blockade of presynaptic acetylcholine release at the neuromuscular junction'],D,0.2,0.0,0.19999999999999998,0.0,,,CORRECT,llm
BioMistral-7B,bio_lb,medalpaca_medqa,4096,11,H2O,512,['D: Blockade of presynaptic acetylcholine release at the neuromuscular junction'],A,0.0,0.0,0.0,0.0,,,HALLUCINATED,llm
BioMistral-7B,bio_lb,medalpaca_medqa,4096,11,KiaOmni_σ8,96,['D: Blockade of presynaptic acetylcholine release at the neuromuscular junction'],B,0.0,0.0,0.0,0.0,,,HALLUCINATED,llm
BioMistral-7B,bio_lb,medalpaca_medqa,4096,11,KiaOmni_σ8,128,['D: Blockade of presynaptic acetylcholine release at the neuromuscular junction'],D: 'Blockade of presylcholine release at the neuromuscular junction',0.8235294117647058,0.0,0.823529411764706,0.0,,,HALLUCINATED,llm
BioMistral-7B,bio_lb,medalpaca_medqa,4096,11,KiaOmni_σ8,512,['D: Blockade of presynaptic acetylcholine release at the neuromuscular junction'],A,0.0,0.0,0.0,0.0,,,HALLUCINATED,llm
BioMistral-7B,bio_lb,medalpaca_medqa,4096,11,KiaOmni_Adaptive,96,['D: Blockade of presynaptic acetylcholine release at the neuromuscular junction'],B,0.0,0.0,0.0,0.0,,,HALLUCINATED,llm
BioMistral-7B,bio_lb,medalpaca_medqa,4096,11,KiaOmni_Adaptive,128,['D: Blockade of presynaptic acetylcholine release at the neuromuscular junction'],D,0.2,0.0,0.19999999999999998,0.0,,,CORRECT,llm
BioMistral-7B,bio_lb,medalpaca_medqa,4096,11,KiaOmni_Adaptive,512,['D: Blockade of presynaptic acetylcholine release at the neuromuscular junction'],A,0.0,0.0,0.0,0.0,,,HALLUCINATED,llm
BioMistral-7B,bio_lb,medalpaca_medqa,4096,11,KiaOmni_RatioAdaptive,96,['D: Blockade of presynaptic acetylcholine release at the neuromuscular junction'],B,0.0,0.0,0.0,0.0,,,HALLUCINATED,llm
BioMistral-7B,bio_lb,medalpaca_medqa,4096,11,KiaOmni_RatioAdaptive,128,['D: Blockade of presynaptic acetylcholine release at the neuromuscular junction'],D: Blockylcholine release at the neuromuscular junction,0.6666666666666666,0.0,0.6666666666666667,0.0,,,HALLUCINATED,llm
BioMistral-7B,bio_lb,medalpaca_medqa,4096,11,KiaOmni_RatioAdaptive,512,['D: Blockade of presynaptic acetylcholine release at the neuromuscular junction'],A,0.0,0.0,0.0,0.0,,,HALLUCINATED,llm
BioMistral-7B,bio_lb,medalpaca_medqa,4096,11,KiaOmni_Quest,96,['D: Blockade of presynaptic acetylcholine release at the neuromuscular junction'],B,0.0,0.0,0.0,0.0,,,HALLUCINATED,llm
BioMistral-7B,bio_lb,medalpaca_medqa,4096,11,KiaOmni_Quest,128,['D: Blockade of presynaptic acetylcholine release at the neuromuscular junction'],B,0.0,0.0,0.0,0.0,,,HALLUCINATED,llm
BioMistral-7B,bio_lb,medalpaca_medqa,4096,11,KiaOmni_Quest,512,['D: Blockade of presynaptic acetylcholine release at the neuromuscular junction'],A,0.0,0.0,0.0,0.0,,,HALLUCINATED,llm
BioMistral-7B,bio_lb,medalpaca_medqa,4096,11,KiaOmni_Gaussian,96,['D: Blockade of presynaptic acetylcholine release at the neuromuscular junction'],B,0.0,0.0,0.0,0.0,,,HALLUCINATED,llm
BioMistral-7B,bio_lb,medalpaca_medqa,4096,11,KiaOmni_Gaussian,128,['D: Blockade of presynaptic acetylcholine release at the neuromuscular junction'],D,0.2,0.0,0.19999999999999998,0.0,,,CORRECT,llm
BioMistral-7B,bio_lb,medalpaca_medqa,4096,11,KiaOmni_Gaussian,512,['D: Blockade of presynaptic acetylcholine release at the neuromuscular junction'],A,0.0,0.0,0.0,0.0,,,HALLUCINATED,llm
BioMistral-7B,bio_lb,medalpaca_medqa,4096,11,KiaOmni_AnchorExp,96,['D: Blockade of presynaptic acetylcholine release at the neuromuscular junction'],B,0.0,0.0,0.0,0.0,,,HALLUCINATED,llm
BioMistral-7B,bio_lb,medalpaca_medqa,4096,11,KiaOmni_AnchorExp,128,['D: Blockade of presynaptic acetylcholine release at the neuromuscular junction'],B,0.0,0.0,0.0,0.0,,,HALLUCINATED,llm
BioMistral-7B,bio_lb,medalpaca_medqa,4096,11,KiaOmni_AnchorExp,512,['D: Blockade of presynaptic acetylcholine release at the neuromuscular junction'],A,0.0,0.0,0.0,0.0,,,HALLUCINATED,llm
BioMistral-7B,bio_lb,medalpaca_medqa,4096,11,KiaOmni_Scissorhands,96,['D: Blockade of presynaptic acetylcholine release at the neuromuscular junction'],D. 'Lower motor neuron destruction in the anterior horn.,0.11764705882352941,0.0,0.11764705882352941,0.0,,,HALLUCINATED,llm
BioMistral-7B,bio_lb,medalpaca_medqa,4096,11,KiaOmni_Scissorhands,128,['D: Blockade of presynaptic acetylcholine release at the neuromuscular junction'],D,0.2,0.0,0.19999999999999998,0.0,,,CORRECT,llm
BioMistral-7B,bio_lb,medalpaca_medqa,4096,11,KiaOmni_Scissorhands,512,['D: Blockade of presynaptic acetylcholine release at the neuromuscular junction'],A,0.0,0.0,0.0,0.0,,,HALLUCINATED,llm
BioMistral-7B,bio_lb,medalpaca_medqa,4096,12,FullContext,96,['D: Pleiotropy'],D: Pleiotropy,1.0,1.0,1.0,1.0,,,CORRECT,auto
BioMistral-7B,bio_lb,medalpaca_medqa,4096,12,FullContext,128,['D: Pleiotropy'],D: Pleiotropy,1.0,1.0,1.0,1.0,,,CORRECT,auto
BioMistral-7B,bio_lb,medalpaca_medqa,4096,12,FullContext,512,['D: Pleiotropy'],D: Pleiotropy,1.0,1.0,1.0,1.0,,,CORRECT,auto
BioMistral-7B,bio_lb,medalpaca_medqa,4096,12,BlockSal,96,['D: Pleiotropy'],E. Variable expressivity.,0.0,0.0,0.0,0.0,,,HALLUCINATED,llm
BioMistral-7B,bio_lb,medalpaca_medqa,4096,12,BlockSal,128,['D: Pleiotropy'],D: Pleiotropy,1.0,1.0,1.0,1.0,,,CORRECT,auto
BioMistral-7B,bio_lb,medalpaca_medqa,4096,12,BlockSal,512,['D: Pleiotropy'],D: Pleiotropy,1.0,1.0,1.0,1.0,,,CORRECT,auto
BioMistral-7B,bio_lb,medalpaca_medqa,4096,12,SnapKV,96,['D: Pleiotropy'],D: Pleiotropy,1.0,1.0,1.0,1.0,,,CORRECT,auto
BioMistral-7B,bio_lb,medalpaca_medqa,4096,12,SnapKV,128,['D: Pleiotropy'],D: Pleiotropy,1.0,1.0,1.0,1.0,,,CORRECT,auto
BioMistral-7B,bio_lb,medalpaca_medqa,4096,12,SnapKV,512,['D: Pleiotropy'],D: Pleiotropy,1.0,1.0,1.0,1.0,,,CORRECT,auto
BioMistral-7B,bio_lb,medalpaca_medqa,4096,12,AdaSnapKV,96,['D: Pleiotropy'],D: Pleiotropy,1.0,1.0,1.0,1.0,,,CORRECT,auto
BioMistral-7B,bio_lb,medalpaca_medqa,4096,12,AdaSnapKV,128,['D: Pleiotropy'],D: Pleiotropy,1.0,1.0,1.0,1.0,,,CORRECT,auto
BioMistral-7B,bio_lb,medalpaca_medqa,4096,12,AdaSnapKV,512,['D: Pleiotropy'],D: Pleiotropy,1.0,1.0,1.0,1.0,,,CORRECT,auto
BioMistral-7B,bio_lb,medalpaca_medqa,4096,12,H2O,96,['D: Pleiotropy'],D: Pleiotropy.,1.0,1.0,1.0,1.0,,,CORRECT,auto
BioMistral-7B,bio_lb,medalpaca_medqa,4096,12,H2O,128,['D: Pleiotropy'],D: Pleiotropy,1.0,1.0,1.0,1.0,,,CORRECT,auto
BioMistral-7B,bio_lb,medalpaca_medqa,4096,12,H2O,512,['D: Pleiotropy'],D: Pleiotropy,1.0,1.0,1.0,1.0,,,CORRECT,auto
BioMistral-7B,bio_lb,medalpaca_medqa,4096,12,KiaOmni_σ8,96,['D: Pleiotropy'],D: Pleiotropy.,1.0,1.0,1.0,1.0,,,CORRECT,auto
BioMistral-7B,bio_lb,medalpaca_medqa,4096,12,KiaOmni_σ8,128,['D: Pleiotropy'],D: Pleiotropy,1.0,1.0,1.0,1.0,,,CORRECT,auto
BioMistral-7B,bio_lb,medalpaca_medqa,4096,12,KiaOmni_σ8,512,['D: Pleiotropy'],D: Pleiotropy,1.0,1.0,1.0,1.0,,,CORRECT,auto
BioMistral-7B,bio_lb,medalpaca_medqa,4096,12,KiaOmni_Adaptive,96,['D: Pleiotropy'],B: Incomplete penetrance.,0.0,0.0,0.0,0.0,,,HALLUCINATED,llm
BioMistral-7B,bio_lb,medalpaca_medqa,4096,12,KiaOmni_Adaptive,128,['D: Pleiotropy'],D: Pleiotropy,1.0,1.0,1.0,1.0,,,CORRECT,auto
BioMistral-7B,bio_lb,medalpaca_medqa,4096,12,KiaOmni_Adaptive,512,['D: Pleiotropy'],D: Pleiotropy,1.0,1.0,1.0,1.0,,,CORRECT,auto
BioMistral-7B,bio_lb,medalpaca_medqa,4096,12,KiaOmni_RatioAdaptive,96,['D: Pleiotropy'],"D: Pleiotropy. Pleiotropy is a phenomenon in which a single genetic variation affects more than one trait. It is a form of genetic heterogeneity in which a single genetic variation affects more than one trait. In the case of microcephaly, it is possible that a single genetic variation could affect both the size of the brain and other traits, such as the eyes or the face. This would result in a phenotype that includes both microcephaly",0.05970149253731343,0.0,0.059701492537313446,1.0,,,CORRECT,auto
BioMistral-7B,bio_lb,medalpaca_medqa,4096,12,KiaOmni_RatioAdaptive,128,['D: Pleiotropy'],D: Pleiotropy,1.0,1.0,1.0,1.0,,,CORRECT,auto
BioMistral-7B,bio_lb,medalpaca_medqa,4096,12,KiaOmni_RatioAdaptive,512,['D: Pleiotropy'],D: Pleiotropy,1.0,1.0,1.0,1.0,,,CORRECT,auto
BioMistral-7B,bio_lb,medalpaca_medqa,4096,12,KiaOmni_Quest,96,['D: Pleiotropy'],D: Pleiotropy,1.0,1.0,1.0,1.0,,,CORRECT,auto
BioMistral-7B,bio_lb,medalpaca_medqa,4096,12,KiaOmni_Quest,128,['D: Pleiotropy'],D: Pleiotropy,1.0,1.0,1.0,1.0,,,CORRECT,auto
BioMistral-7B,bio_lb,medalpaca_medqa,4096,12,KiaOmni_Quest,512,['D: Pleiotropy'],D: Pleiotropy,1.0,1.0,1.0,1.0,,,CORRECT,auto
BioMistral-7B,bio_lb,medalpaca_medqa,4096,12,KiaOmni_Gaussian,96,['D: Pleiotropy'],D: Pleiotropy,1.0,1.0,1.0,1.0,,,CORRECT,auto
BioMistral-7B,bio_lb,medalpaca_medqa,4096,12,KiaOmni_Gaussian,128,['D: Pleiotropy'],D: Pleiotropy,1.0,1.0,1.0,1.0,,,CORRECT,auto
BioMistral-7B,bio_lb,medalpaca_medqa,4096,12,KiaOmni_Gaussian,512,['D: Pleiotropy'],D: Pleiotropy,1.0,1.0,1.0,1.0,,,CORRECT,auto
BioMistral-7B,bio_lb,medalpaca_medqa,4096,12,KiaOmni_AnchorExp,96,['D: Pleiotropy'],D: Pleiotropy.,1.0,1.0,1.0,1.0,,,CORRECT,auto
BioMistral-7B,bio_lb,medalpaca_medqa,4096,12,KiaOmni_AnchorExp,128,['D: Pleiotropy'],D: Pleiotropy.,1.0,1.0,1.0,1.0,,,CORRECT,auto
BioMistral-7B,bio_lb,medalpaca_medqa,4096,12,KiaOmni_AnchorExp,512,['D: Pleiotropy'],D: Pleiotropy,1.0,1.0,1.0,1.0,,,CORRECT,auto
BioMistral-7B,bio_lb,medalpaca_medqa,4096,12,KiaOmni_Scissorhands,96,['D: Pleiotropy'],D: Pleiotropy,1.0,1.0,1.0,1.0,,,CORRECT,auto
BioMistral-7B,bio_lb,medalpaca_medqa,4096,12,KiaOmni_Scissorhands,128,['D: Pleiotropy'],D: Pleiotropy,1.0,1.0,1.0,1.0,,,CORRECT,auto
BioMistral-7B,bio_lb,medalpaca_medqa,4096,12,KiaOmni_Scissorhands,512,['D: Pleiotropy'],D: Pleiotropy,1.0,1.0,1.0,1.0,,,CORRECT,auto
BioMistral-7B,bio_lb,medalpaca_medqa,4096,13,FullContext,96,['C: Neural crest'],C,0.5,0.0,0.5,0.0,,,CORRECT,llm
BioMistral-7B,bio_lb,medalpaca_medqa,4096,13,FullContext,128,['C: Neural crest'],C,0.5,0.0,0.5,0.0,,,CORRECT,llm
BioMistral-7B,bio_lb,medalpaca_medqa,4096,13,FullContext,512,['C: Neural crest'],C,0.5,0.0,0.5,0.0,,,CORRECT,llm
BioMistral-7B,bio_lb,medalpaca_medqa,4096,13,BlockSal,96,['C: Neural crest'],B,0.0,0.0,0.0,0.0,,,HALLUCINATED,llm
BioMistral-7B,bio_lb,medalpaca_medqa,4096,13,BlockSal,128,['C: Neural crest'],C,0.5,0.0,0.5,0.0,,,CORRECT,llm
BioMistral-7B,bio_lb,medalpaca_medqa,4096,13,BlockSal,512,['C: Neural crest'],C,0.5,0.0,0.5,0.0,,,CORRECT,llm
BioMistral-7B,bio_lb,medalpaca_medqa,4096,13,SnapKV,96,['C: Neural crest'],C: Neural crest,1.0,1.0,1.0,1.0,,,CORRECT,auto
BioMistral-7B,bio_lb,medalpaca_medqa,4096,13,SnapKV,128,['C: Neural crest'],D: Notochord,0.0,0.0,0.0,0.0,,,HALLUCINATED,llm
BioMistral-7B,bio_lb,medalpaca_medqa,4096,13,SnapKV,512,['C: Neural crest'],C,0.5,0.0,0.5,0.0,,,CORRECT,llm
BioMistral-7B,bio_lb,medalpaca_medqa,4096,13,AdaSnapKV,96,['C: Neural crest'],C,0.5,0.0,0.5,0.0,,,CORRECT,llm
BioMistral-7B,bio_lb,medalpaca_medqa,4096,13,AdaSnapKV,128,['C: Neural crest'],C,0.5,0.0,0.5,0.0,,,CORRECT,llm
BioMistral-7B,bio_lb,medalpaca_medqa,4096,13,AdaSnapKV,512,['C: Neural crest'],C,0.5,0.0,0.5,0.0,,,CORRECT,llm
BioMistral-7B,bio_lb,medalpaca_medqa,4096,13,H2O,96,['C: Neural crest'],B. Neural crest,0.6666666666666666,0.0,0.6666666666666666,0.0,,,CORRECT,llm
BioMistral-7B,bio_lb,medalpaca_medqa,4096,13,H2O,128,['C: Neural crest'],C,0.5,0.0,0.5,0.0,,,CORRECT,llm
BioMistral-7B,bio_lb,medalpaca_medqa,4096,13,H2O,512,['C: Neural crest'],C,0.5,0.0,0.5,0.0,,,CORRECT,llm
BioMistral-7B,bio_lb,medalpaca_medqa,4096,13,KiaOmni_σ8,96,['C: Neural crest'],C,0.5,0.0,0.5,0.0,,,CORRECT,llm
BioMistral-7B,bio_lb,medalpaca_medqa,4096,13,KiaOmni_σ8,128,['C: Neural crest'],C,0.5,0.0,0.5,0.0,,,CORRECT,llm
BioMistral-7B,bio_lb,medalpaca_medqa,4096,13,KiaOmni_σ8,512,['C: Neural crest'],C,0.5,0.0,0.5,0.0,,,CORRECT,llm
BioMistral-7B,bio_lb,medalpaca_medqa,4096,13,KiaOmni_Adaptive,96,['C: Neural crest'],C,0.5,0.0,0.5,0.0,,,CORRECT,llm
BioMistral-7B,bio_lb,medalpaca_medqa,4096,13,KiaOmni_Adaptive,128,['C: Neural crest'],C,0.5,0.0,0.5,0.0,,,CORRECT,llm
BioMistral-7B,bio_lb,medalpaca_medqa,4096,13,KiaOmni_Adaptive,512,['C: Neural crest'],C,0.5,0.0,0.5,0.0,,,CORRECT,llm
BioMistral-7B,bio_lb,medalpaca_medqa,4096,13,KiaOmni_RatioAdaptive,96,['C: Neural crest'],D: Notochord.,0.0,0.0,0.0,0.0,,,HALLUCINATED,llm
BioMistral-7B,bio_lb,medalpaca_medqa,4096,13,KiaOmni_RatioAdaptive,128,['C: Neural crest'],C,0.5,0.0,0.5,0.0,,,CORRECT,llm
BioMistral-7B,bio_lb,medalpaca_medqa,4096,13,KiaOmni_RatioAdaptive,512,['C: Neural crest'],C,0.5,0.0,0.5,0.0,,,CORRECT,llm
BioMistral-7B,bio_lb,medalpaca_medqa,4096,13,KiaOmni_Quest,96,['C: Neural crest'],B. Surface ectoderm,0.0,0.0,0.0,0.0,,,HALLUCINATED,llm
BioMistral-7B,bio_lb,medalpaca_medqa,4096,13,KiaOmni_Quest,128,['C: Neural crest'],C,0.5,0.0,0.5,0.0,,,CORRECT,llm
BioMistral-7B,bio_lb,medalpaca_medqa,4096,13,KiaOmni_Quest,512,['C: Neural crest'],C,0.5,0.0,0.5,0.0,,,CORRECT,llm
BioMistral-7B,bio_lb,medalpaca_medqa,4096,13,KiaOmni_Gaussian,96,['C: Neural crest'],C,0.5,0.0,0.5,0.0,,,CORRECT,llm
BioMistral-7B,bio_lb,medalpaca_medqa,4096,13,KiaOmni_Gaussian,128,['C: Neural crest'],C,0.5,0.0,0.5,0.0,,,CORRECT,llm
BioMistral-7B,bio_lb,medalpaca_medqa,4096,13,KiaOmni_Gaussian,512,['C: Neural crest'],C,0.5,0.0,0.5,0.0,,,CORRECT,llm
BioMistral-7B,bio_lb,medalpaca_medqa,4096,13,KiaOmni_AnchorExp,96,['C: Neural crest'],B. Surface ectoderm,0.0,0.0,0.0,0.0,,,HALLUCINATED,llm
BioMistral-7B,bio_lb,medalpaca_medqa,4096,13,KiaOmni_AnchorExp,128,['C: Neural crest'],C,0.5,0.0,0.5,0.0,,,CORRECT,llm
BioMistral-7B,bio_lb,medalpaca_medqa,4096,13,KiaOmni_AnchorExp,512,['C: Neural crest'],C,0.5,0.0,0.5,0.0,,,CORRECT,llm
BioMistral-7B,bio_lb,medalpaca_medqa,4096,13,KiaOmni_Scissorhands,96,['C: Neural crest'],C-Neural crest,0.4,0.0,0.4,0.0,,,CORRECT,llm
BioMistral-7B,bio_lb,medalpaca_medqa,4096,13,KiaOmni_Scissorhands,128,['C: Neural crest'],C,0.5,0.0,0.5,0.0,,,CORRECT,llm
BioMistral-7B,bio_lb,medalpaca_medqa,4096,13,KiaOmni_Scissorhands,512,['C: Neural crest'],C,0.5,0.0,0.5,0.0,,,CORRECT,llm
BioMistral-7B,bio_lb,medalpaca_medqa,4096,14,FullContext,96,['D: Progressive obstruction of expiratory airflow'],D: Progressive obstruction of expiratory airflow,1.0,1.0,1.0,1.0,,,CORRECT,auto
BioMistral-7B,bio_lb,medalpaca_medqa,4096,14,FullContext,128,['D: Progressive obstruction of expiratory airflow'],D: Progressive obstruction of expiratory airflow,1.0,1.0,1.0,1.0,,,CORRECT,auto
BioMistral-7B,bio_lb,medalpaca_medqa,4096,14,FullContext,512,['D: Progressive obstruction of expiratory airflow'],D: Progressive obstruction of expiratory airflow,1.0,1.0,1.0,1.0,,,CORRECT,auto
BioMistral-7B,bio_lb,medalpaca_medqa,4096,14,BlockSal,96,['D: Progressive obstruction of expiratory airflow'],B,0.0,0.0,0.0,0.0,,,HALLUCINATED,llm
BioMistral-7B,bio_lb,medalpaca_medqa,4096,14,BlockSal,128,['D: Progressive obstruction of expiratory airflow'],E: Incremental loss of functional residual capacity,0.15384615384615385,0.0,0.15384615384615383,0.0,,,HALLUCINATED,llm
BioMistral-7B,bio_lb,medalpaca_medqa,4096,14,BlockSal,512,['D: Progressive obstruction of expiratory airflow'],D: Progressive obstruction of expiratory airflow,1.0,1.0,1.0,1.0,,,CORRECT,auto
BioMistral-7B,bio_lb,medalpaca_medqa,4096,14,SnapKV,96,['D: Progressive obstruction of expiratory airflow'],E: Incremental loss of functional residual capacity,0.15384615384615385,0.0,0.15384615384615383,0.0,,,HALLUCINATED,llm
BioMistral-7B,bio_lb,medalpaca_medqa,4096,14,SnapKV,128,['D: Progressive obstruction of expiratory airflow'],E: 'Incremental loss of functional residual capacity',0.15384615384615385,0.0,0.15384615384615383,0.0,,,HALLUCINATED,llm
BioMistral-7B,bio_lb,medalpaca_medqa,4096,14,SnapKV,512,['D: Progressive obstruction of expiratory airflow'],D: Progressive obstruction of expiratory airflow,1.0,1.0,1.0,1.0,,,CORRECT,auto
BioMistral-7B,bio_lb,medalpaca_medqa,4096,14,AdaSnapKV,96,['D: Progressive obstruction of expiratory airflow'],D: Progressive obstruction of expiratory airflow,1.0,1.0,1.0,1.0,,,CORRECT,auto
BioMistral-7B,bio_lb,medalpaca_medqa,4096,14,AdaSnapKV,128,['D: Progressive obstruction of expiratory airflow'],D: Progressive obstruction of expiratory airflow,1.0,1.0,1.0,1.0,,,CORRECT,auto
BioMistral-7B,bio_lb,medalpaca_medqa,4096,14,AdaSnapKV,512,['D: Progressive obstruction of expiratory airflow'],D: Progressive obstruction of expiratory airflow,1.0,1.0,1.0,1.0,,,CORRECT,auto
BioMistral-7B,bio_lb,medalpaca_medqa,4096,14,H2O,96,['D: Progressive obstruction of expiratory airflow'],D: 'Progressive obstruction of expiratory airflow.,1.0,1.0,1.0,1.0,,,CORRECT,auto
BioMistral-7B,bio_lb,medalpaca_medqa,4096,14,H2O,128,['D: Progressive obstruction of expiratory airflow'],D: Progressive obstruction of expiratory airflow,1.0,1.0,1.0,1.0,,,CORRECT,auto
BioMistral-7B,bio_lb,medalpaca_medqa,4096,14,H2O,512,['D: Progressive obstruction of expiratory airflow'],D: Progressive obstruction of expiratory airflow,1.0,1.0,1.0,1.0,,,CORRECT,auto
BioMistral-7B,bio_lb,medalpaca_medqa,4096,14,KiaOmni_σ8,96,['D: Progressive obstruction of expiratory airflow'],E,0.0,0.0,0.0,0.0,,,HALLUCINATED,llm
BioMistral-7B,bio_lb,medalpaca_medqa,4096,14,KiaOmni_σ8,128,['D: Progressive obstruction of expiratory airflow'],E,0.0,0.0,0.0,0.0,,,HALLUCINATED,llm
BioMistral-7B,bio_lb,medalpaca_medqa,4096,14,KiaOmni_σ8,512,['D: Progressive obstruction of expiratory airflow'],D: Progressive obstruction of expiratory airflow,1.0,1.0,1.0,1.0,,,CORRECT,auto
BioMistral-7B,bio_lb,medalpaca_medqa,4096,14,KiaOmni_Adaptive,96,['D: Progressive obstruction of expiratory airflow'],E: Incremental loss of functional residual capacity,0.15384615384615385,0.0,0.15384615384615383,0.0,,,HALLUCINATED,llm
BioMistral-7B,bio_lb,medalpaca_medqa,4096,14,KiaOmni_Adaptive,128,['D: Progressive obstruction of expiratory airflow'],D: Progressive obstruction of expiratory airflow,1.0,1.0,1.0,1.0,,,CORRECT,auto
BioMistral-7B,bio_lb,medalpaca_medqa,4096,14,KiaOmni_Adaptive,512,['D: Progressive obstruction of expiratory airflow'],D: Progressive obstruction of expiratory airflow,1.0,1.0,1.0,1.0,,,CORRECT,auto
BioMistral-7B,bio_lb,medalpaca_medqa,4096,14,KiaOmni_RatioAdaptive,96,['D: Progressive obstruction of expiratory airflow'],D: 'Progressive obstruction of expiratory airflow',1.0,1.0,1.0,1.0,,,CORRECT,auto
BioMistral-7B,bio_lb,medalpaca_medqa,4096,14,KiaOmni_RatioAdaptive,128,['D: Progressive obstruction of expiratory airflow'],D: Progressive obstruction of expiratory airflow,1.0,1.0,1.0,1.0,,,CORRECT,auto
